date_start,date_end,card,descript,platform,detail_date,detail_card,detail_desc,detail_goods,detail_limit,update_dt
2023.01.23,2023.01.24,SSG.COM삼성카드,3% 즉시할인 ,ssg.com,2023. 1. 23 (월) ~ 1. 24 (화) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 3% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-24 00:00:54.526258
2023.01.22,2023.01.24,하나카드,SSGPAY전용 7% 즉시할인 ,ssg.com,2023. 1. 22 (일) ~ 1. 24 (화) (※승인일시 기준),하나카드 (법인/기프트/하나BC 카드 제외),SSGPAY로 하나카드 결제 시 7% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 하나카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-24 00:00:54.526258
2023.01.25,2023.01.25,KB국민카드,5% 청구할인 ,ssg.com,2023. 1. 25 (수) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",KB국민카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도 (가족카드 회원 포함),2023-01-25 00:01:14.167547
2023.01.26,2023.01.26,신한카드,SSGPAY전용 7% 청구할인 ,ssg.com,2023. 1. 26 (목) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",SSGPAY로 신한카드 10만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2023-01-26 00:01:14.672058
2023.01.27,2023.01.27,현대카드,SSGPAY전용 7% 청구할인 ,ssg.com,2023. 1. 27 (금) (※승인일시 기준),"모든 현대카드 기소지 회원 대상 (※단, 법인/선불/기프트/체크/하이브리드 카드 제외)",SSGPAY로 현대카드 12만원 이상 결제 시 7% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",현대카드 1인 1일 10만원 한도,2023-01-27 00:01:07.469262
2023.01.26,2023.01.27,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 1. 26 (목) ~ 1. 27 (금) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 8만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-01-27 00:01:07.469262
2023.01.26,2023.01.27,SSG.COM삼성카드,5% 즉시할인 ,ssg.com,2023. 1. 26 (목) ~ 1. 27 (금) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-27 00:01:07.469262
2023.01.28,2023.01.29,NH카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 1. 28 (토) ~ 1. 29 (일) (※승인일시 기준),"NH농협카드(채움) 개인회원 (체크 및 즉시불 포함,기업/법인/소호(개인사업자,BC제외))",SSGPAY로 7만원 이상 결제시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 할인,2023-01-29 00:01:05.919689
2023.01.28,2023.01.29,하나카드,SSGPAY전용 7% 즉시할인 ,ssg.com,2022. 1. 28 (토) ~ 1. 29 (일) (※승인일시 기준),하나카드 (법인/기프트/하나BC 카드 제외),SSGPAY로 하나카드 결제 시 7% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 하나카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-29 00:01:05.919689
2023.01.30,2023.01.30,SSG.COM삼성카드,3% 즉시할인 ,ssg.com,2023. 1. 30 (월) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 3% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-30 00:00:59.949507
2023.01.30,2023.01.30,삼성카드,"신세계몰, 신세계백화점몰 상품 SSGPAY전용 7% 청구할인",shinsegae mall,2023. 1. 30 (월) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),"SSGPAY로 신세계몰, 신세계백화점몰 상품 삼성카드 7만원 이상 결제 시 7% 청구할인","신세계몰, 신세계백화점몰 상품 (서비스 상품/상품권 및 일부상품 제외)",SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-01-30 00:00:59.949507
2023.01.31,2023.01.31,신한카드,"신세계몰, 신세계백화점몰 상품 SSGPAY전용 7% 청구할인",shinsegae mall,2023. 1. 31 (화) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)","SSGPAY로 신세계몰, 신세계백화점몰 상품 신한카드 7만원 이상 결제 시 7% 청구할인","신세계몰, 신세계백화점몰 상품 (서비스 상품/상품권 및 일부상품 제외)",신한카드 1인 1일 20만원 한도,2023-01-31 00:01:17.642738
2023.01.30,2023.01.31,SSG.COM카드 Edition2,"신세계몰, 신세계백화점몰 상품 8% 즉시할인 ",shinsegae mall,2023. 1. 30 (월) ~ 1. 31 (화) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)","SSG.COM카드 Edition2로 신세계몰, 신세계백화점몰 상품 결제 시 대상상품 금액의 8% 즉시할인","신세계몰, 신세계백화점몰 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-31 00:01:17.642738
2023.02.01,2023.02.01,신한카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 2. 1 (수) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",SSGPAY로 신한카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2023-02-01 00:01:20.778137
2023.02.02,2023.02.03,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 2. 2 (목) ~ 2. 3 (금) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-02-03 00:01:19.072104
2023.02.02,2023.02.03,SSG.COM삼성카드,5% 즉시할인 ,ssg.com,2023. 2. 2 (목) ~ 2. 3 (금) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-02-03 00:01:19.072104
2023.02.04,2023.02.04,신한카드,SSGPAY전용 7% 청구할인 ,ssg.com,2023. 2. 4 (토) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",SSGPAY로 신한카드 7만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2023-02-04 00:01:08.287902
2023.02.05,2023.02.05,비씨카드,SSGPAY전용 7% 청구할인 ,ssg.com,2022. 2. 5 (일) (※승인일시 기준),"우리/SC제일/하나/NH농협/IBK기업/KB국민/대구/부산/경남/씨티/신한 카드에서 발행 된 BC카드 (체크카드 가능, NON-BC카드/법인/기프트 카드는 제외) (※결제 시 '비씨카드' 선택 후 결제하여야 청구할인 정상 적용)",SSGPAY로 비씨카드 7만원 이상 결제 시 7% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2023-02-05 00:01:11.825432
2023.02.06,2023.02.07,신한카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 2. 6 (월) ~ 2. 7 (화) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",SSGPAY로 신한카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2023-02-07 00:01:12.461469
2023.02.06,2023.02.07,삼성카드,SSGPAY전용 [디지털쓱세일] 8% 청구할인 ,ssg.com,2023. 2. 6 (월) ~ 2. 7 (화) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),디지털 쓱세일 대상상품 SSGPAY로 삼성카드 7만원 이상 결제 시 8% 청구할인,디지털 쓱세일  (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-02-07 00:01:12.461469
2023.02.06,2023.02.07,SSG.COM삼성카드,2% 즉시할인 ,ssg.com,2023. 2. 6 (월) ~ 2. 7 (화) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 2% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-02-07 00:01:12.461469
2023.02.06,2023.02.07,SSG.COM카드 Edition2,"신세계몰, 신세계백화점몰 상품 8% 즉시할인 ",shinsegae mall,2023. 2. 6 (월) ~ 2. 7 (화) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)","SSG.COM카드 Edition2로 신세계몰, 신세계백화점몰 상품 결제 시 대상상품 금액의 8% 즉시할인","신세계몰, 신세계백화점몰 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-02-07 00:01:12.461469
2023.02.08,2023.02.08,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 2. 8 (수) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-02-08 00:01:17.959451
2023.02.08,2023.02.08,SSG.COM삼성카드,5% 즉시할인 ,ssg.com,2023. 2. 8 (수) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-02-08 00:01:17.959451
2023.02.08,2023.02.08,현대카드,SSGPAY전용 [디지털쓱세일] 8% 청구할인 ,ssg.com,2023. 2. 8 (수) (※승인일시 기준),"모든 현대카드 기소지 회원 대상 (※단, 법인/선불/기프트/체크/하이브리드 카드 제외)",디지털 쓱세일 대상상품 SSGPAY로 현대카드 7만원 이상 결제 시 8% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),"디지털 쓱세일  (※서비스 상품, 상품권 및 일부상품 제외)",현대카드 1인 1일 20만원 한도,2023-02-08 00:01:17.959451
2023.02.09,2023.02.09,KB국민카드,"8만원 이상 5%, 10만원 이상 7% 청구할인 ",ssg.com,2023. 2. 9 (목) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)","KB국민카드 8만원 이상 결제 시 5% 청구할인, 10만원 이상 결제 시 7% 청구할인",SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도 (가족카드 회원 포함),2023-02-09 00:01:08.929720
2023.02.08,2023.02.09,현대카드,SSGPAY전용 [디지털쓱세일] 8% 청구할인 ,ssg.com,2023. 2. 8 (수) ~ 2. 9 (목) (※승인일시 기준),"모든 현대카드 기소지 회원 대상 (※단, 법인/선불/기프트/체크/하이브리드 카드 제외)",디지털 쓱세일 대상상품 SSGPAY로 현대카드 7만원 이상 결제 시 8% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),"디지털 쓱세일  (※서비스 상품, 상품권 및 일부상품 제외)",현대카드 1인 1일 20만원 한도,2023-02-09 00:01:08.929720
2023.02.10,2023.02.10,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 2. 10 (금) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-02-10 00:01:12.400632
2023.02.10,2023.02.10,SSG.COM삼성카드,5% 즉시할인 ,ssg.com,2023. 2. 10 (금) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-02-10 00:01:12.400632
2023.02.10,2023.02.10,KB국민카드,SSGPAY전용 [디지털쓱세일] 5% 청구할인 ,ssg.com,2023. 2. 10 (금) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",디지털 쓱세일 대상상품 SSGPAY로 KB국민카드 7만원 이상 결제 시 5% 청구할인,디지털 쓱세일  (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도 (가족카드 회원 포함),2023-02-10 00:01:12.400632
2023.02.10,2023.02.11,SSG.COM카드 Edition2,"신세계몰, 신세계백화점몰 상품 8% 즉시할인 ",shinsegae mall,2023. 2. 10 (금) ~ 2. 11 (토) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)","SSG.COM카드 Edition2로 신세계몰, 신세계백화점몰 상품 결제 시 대상상품 금액의 8% 즉시할인","신세계몰, 신세계백화점몰 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-02-11 00:01:14.222119
2023.02.11,2023.02.12,신한카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 2. 11 (토) ~ 2. 12 (일) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",SSGPAY로 신한카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2023-02-12 00:01:12.519571
2023.02.13,2023.02.14,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 2. 13 (월) ~ 2. 14 (화) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-02-13 00:01:13.175447
2023.02.13,2023.02.14,SSG.COM카드 Edition2,SSGPAY전용 8% 청구할인 8% 청구할인,ssg.com,2023. 2. 13 (월) ~ 2. 14 (화) (※승인일시 기준),"SSG.COM카드 Edition2 (※단, 법인/선불/기프트/체크/하이브리드 카드 제외)",SSG.COM카드 Edition2 7만원 이상 결제 시 8% 청구할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 오픈마켓, 일부상품 제외)",SSG.COM카드 Edition2 1인 1일 5만원 한도,2023-02-13 00:01:13.175447
2023.02.13,2023.02.14,SSG.COM삼성카드,5% 즉시할인 ,ssg.com,2023. 2. 13 (월) ~ 2. 14 (화) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-02-13 00:01:13.175447
